"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Izhikevich E.M.","Izhikevich, Eugene M. (7003756338)","7003756338","Simple model of spiking neurons","2003","IEEE Transactions on Neural Networks","4243","10.1109/TNN.2003.820440","https://www.scopus.com/pages/publications/0742268989?origin=resultslist","The Neurosciences Institute, San Diego, CA 92121, United States","Izhikevich E.M., The Neurosciences Institute, San Diego, CA 92121, United States","A model is presented that reproduces spiking and bursting behavior of known types of cortical neurons. The model combines the biologically plausibility of Hodgkin-Huxley-type dynamics and the computational efficiency of integrate-and-fire neurons. Using this model, one can simulate tens of thousands of spiking cortical neurons in real time (1 ms resolution) using a desktop PC.","Bursting; Cortex; Hodgkin-Huxley; PCNN; Quadratic integrate-and-fire; Spiking; Thalamus","Bifurcation (mathematics); Brain models; Computational methods; Computer simulation; Mathematical models; Ordinary differential equations; Personal computers; Cortical neurons; Hodgkin-Huxley model; Spiking neurons; Neural networks","Alafi Family Foundation; Neurosciences Research Foundation, NRF","Manuscript received February 2003; revised April 2003. This work was supported in part by the Neurosciences Research Foundation and by a Grant from the Alafi Family Foundation. The author is with The Neurosciences Institute, San Diego, CA 92121 USA (e-mail: Eugene.Izhikevich@nsi.edu). Digital Object Identifier 10.1109/TNN.2003.820440 Fig. 1. The simple model (1), (2) can reproduce firing patters of neurons recorded from the rat’s motor cortex. Data are kindly shared by N. Desai, model parameters as in Fig. 2.","","Letter","Scopus"
"Gibson C.H.; Keeler R.N.; Bondur V.G.; Leung P.T.; Prandke H.; Vithanage D.","Gibson, Carl H. (7201824176); Keeler, R. Norris (57198128729); Bondur, Valery G. (6602420154); Leung, Pak T. (24070959300); Prandke, H. (6602465412); Vithanage, D. (6506198810)","7201824176; 57198128729; 6602420154; 24070959300; 6602465412; 6506198810","Submerged turbulence detection with optical satellites","2007","Proceedings of SPIE - The International Society for Optical Engineering","3","10.1117/12.732257","https://www.scopus.com/pages/publications/42149154622?origin=resultslist","Departments of Mechanical and Aerospace Engineering, Scripps Institution of Oceanography, University of California at San Diego, San Diego, CA, 92093-0411, United States; Directed Technologies, Inc., Arlington, VA 22201, United States; Aerocosmos Scientific Ctr. of Aerospace Monitoring, Russian Federation; Dept. of Oceanogr., Phys. Sect., Texas A and M Univ., College Station, TX 77843, United States; ISW Wassermesstechnik, Petersdorf, Germany; Oceanit Labs., Inc., Honolulu, HI, United States","Gibson C.H., Departments of Mechanical and Aerospace Engineering, Scripps Institution of Oceanography, University of California at San Diego, San Diego, CA, 92093-0411, United States; Keeler R.N., Directed Technologies, Inc., Arlington, VA 22201, United States; Bondur V.G., Aerocosmos Scientific Ctr. of Aerospace Monitoring, Russian Federation; Leung P.T., Dept. of Oceanogr., Phys. Sect., Texas A and M Univ., College Station, TX 77843, United States; Prandke H., ISW Wassermesstechnik, Petersdorf, Germany; Vithanage D., Oceanit Labs., Inc., Honolulu, HI, United States","During fall periods in 2002, 2003 and 2004 three major oceanographic expeditions were carried out in Mamala Bay, Hawaii. These were part of the RASP Remote Anthropogenic Sensing Program. Ikonos and Quickbird optical satellite images of sea surface glint revealed ≈ 100 m spectral anomalies in km 2 averaging patches in regions leading from the Honolulu Sand Island Municipal Outfall diffuser to distances up to 20 km. To determine the mechanisms behind this phenomenon, the RASP expeditions monitored the waters adjacent to the outfall with an array of hydrographic, optical and turbulence microstructure sensors in anomaly and ambient background regions. Drogue tracks and mean turbulence parameters for 2 × 104 microstructure patches were analyzed to understand complex turbulence, fossil turbulence and zombie turbulence near-vertical internal wave transport processes. The dominant mechanism appears to be generic to stratified natural fluids including planet and star atmospheres and is termed beamed zombie turbulence maser action (BZTMA). Most of the bottom turbulent kinetic energy is converted to ≈100 m fossil turbulence waves. These activate secondary (zombie) turbulence in outfall fossil turbulence patches that transmit heat, mass, chemical species, momentum and information vertically to the sea surface for detection in an efficient maser action. The transport is beamed in intermittent mixing chimneys.","Fossil turbulence waves; Satellite remote sensing; Turbulence-stratified ocean; Zombie turbulence waves","Distance measurement; Kinetic energy; Microstructure; Oceanography; Optical systems; Remote sensing; Satellite imagery; Fossil turbulence waves; Microstructure sensors; Satellite remote sensing; Submerged turbulence detection; Zombie turbulence waves; Turbulence","","","","Conference paper","Scopus"
"Stevens F.; Courtney T.; Singh S.; Agbariat A.; Meyer J.F.; Sanders W.H.; Pal P.","Stevens, Fabrice (8258811900); Courtney, Tod (7005904212); Singh, Sankalp (56175888700); Agbariat, Adnan (6602886995); Meyer, John F. (7406102729); Sanders, William H. (35602407400); Pal, Partha (7102062490)","8258811900; 7005904212; 56175888700; 6602886995; 7406102729; 35602407400; 7102062490","Model-based validation of an intrusion-tolerant information system","2004","Proceedings of the IEEE Symposium on Reliable Distributed Systems","55","10.1109/RELDIS.2004.1353019","https://www.scopus.com/pages/publications/16244368460?origin=resultslist","ECE Department, University of Illinois, United States; EECS Department, University of Michigan, United States; BBN Technologies, Cambridge, MA 02138, United States","Stevens F., ECE Department, University of Illinois, United States; Courtney T., ECE Department, University of Illinois, United States; Singh S., ECE Department, University of Illinois, United States; Agbariat A., ECE Department, University of Illinois, United States; Meyer J.F., EECS Department, University of Michigan, United States; Sanders W.H., ECE Department, University of Illinois, United States; Pal P., BBN Technologies, Cambridge, MA 02138, United States","An increasing number of computer systems are designed to be distributed across both local and wide-area networks, performing a multitude of critical information-sharing and computational tasks. Malicious attacks on such systems are a growing concern, where attackers typically seek to degrade quality of service by intrusions that exploit vulnerabilities in networks, operating systems, and application software. Accordingly, designers are seeking improved techniques for validating such systems with respect to specified survivability requirements. In this regard, we describe a model-based validation effort that was undertaken as part of a unified approach to validating a networked intrusiontolerant information system. Model-based results were used to guide the system's design as well as to determine whether a given survivability requirement was satisfied. © 2004 IEEE.","","Client server computer systems; Computer software; Fault tolerant computer systems; Information management; Local area networks; Markov processes; Uncertain systems; Wide area networks; Denial of service (DoS); Information sharing; Intrusion-tolerant systems; Model-based validation; Security of data","","","","Conference paper","Scopus"
"Zhang F.; Shen J.; Sun J.","Zhang, Faming (56459217100); Shen, Jun (56339952600); Sun, Jianfei (7410371474)","56459217100; 56339952600; 7410371474","The effect of phosphorus additions on densification, grain growth and properties of nanocrystalline WC-Co composites","2004","Journal of Alloys and Compounds","42","10.1016/j.jallcom.2004.04.110","https://www.scopus.com/pages/publications/9444277173?origin=resultslist","Sch. of Mat. Science and Engineering, Harbin Institute of Technology, Harbin 150001, China","Zhang F., Sch. of Mat. Science and Engineering, Harbin Institute of Technology, Harbin 150001, China; Shen J., Sch. of Mat. Science and Engineering, Harbin Institute of Technology, Harbin 150001, China; Sun J., Sch. of Mat. Science and Engineering, Harbin Institute of Technology, Harbin 150001, China","To control the grain growth of nanocrystalline WC-Co cemented carbides by phosphorus (P) doping was studied in spark plasma sintering (SPS). Experimental results show that the use of small amount of phosphorus dopant to chemically-activated sintering of the nanocrystalline WC-Co composites could enhance the sinterability, promote the low temperature densification, and decrease the sintering temperature of the WC-Co nanocomposites. With only 0.3 wt.% P additions, full density WC-7Co cermets were obtained at temperature as low as 1000°C, which is 100°C lower than that of the undoped counterparts in spark plasma sintering of the nanocomposites. By phosphorus doping in WC-Co nanocomposites, the grain growth of WC-Co cemented carbides could be inhibited to some extent, as a result WC-7wt.% Co-0.3 wt.% P cemented carbides with average WC grain size of 200 nm were achieved, which can be attributed to the lower sintering temperature resulting in a decrease of grain boundary mobility. Mechanical properties measurements show that P doping could lead to a great increment of hardness, but at the same time a little sacrifice of fracture toughness of the nano-WC-Co cemented carbides. © 2004 Elsevier B.V. All rights reserved.","Grain growth; Mechanical properties; Phosphorus; Spark plasma sintering; WC-Co cemented carbides","Ball milling; Carbonization; Densification; Doping (additives); Grain boundaries; Grain growth; Grain size and shape; Nanostructured materials; Phase diagrams; Phosphorus; Sintering; Wear resistance; Nanocrystallines; Spark plasma sintering (SPS); WC-Co cemented carbides; Tungsten carbide","Key Projects of Heilongjiang Province of Nano Science and Technology, (230103640324323); National Natural Science Foundation of China, NSFC, (50374035); National Natural Science Foundation of China, NSFC","This work was supported by the National Nature Science Foundation of China (NSFC) with Grant No. 50374035 and Key Projects of Heilongjiang Province of Nano Science and Technology with Grant No. 230103640324323.","","Article","Scopus"
"Nahta R.; Esteva F.J.","Nahta, Rita (6603888247); Esteva, Francisco J. (7006408804)","6603888247; 7006408804","Herceptin: Mechanisms of action and resistance","2006","Cancer Letters","418","10.1016/j.canlet.2005.01.041","https://www.scopus.com/pages/publications/31644439702?origin=resultslist","Department of Breast Medical Oncology, University of Texas, M.D. Anderson Cancer Center, Houston, TX 77030-4009, United States; Department of Molecular and Cellular Oncology, University of Texas, M.D. Anderson Cancer Center, Houston, TX 77030-4009, United States; Department of Breast Medical Oncology, University of Texas, M.D. Anderson Cancer Center, Houston, TX 77030-4009, 1515 Holcombe Blud., United States","Nahta R., Department of Breast Medical Oncology, University of Texas, M.D. Anderson Cancer Center, Houston, TX 77030-4009, United States; Esteva F.J., Department of Breast Medical Oncology, University of Texas, M.D. Anderson Cancer Center, Houston, TX 77030-4009, United States, Department of Molecular and Cellular Oncology, University of Texas, M.D. Anderson Cancer Center, Houston, TX 77030-4009, United States, Department of Breast Medical Oncology, University of Texas, M.D. Anderson Cancer Center, Houston, TX 77030-4009, 1515 Holcombe Blud., United States","HER-2 is overexpressed in 20-25% of invasive breast cancers and is associated with an aggressive tumor phenotype and reduced survival rate. The HER-2 status of a tumor is the critical determinant of response to the HER-2-targeted antibody Herceptin. Thus, accurate assessment of HER-2 expression levels is essential for identifying breast cancer patients who will benefit from HER-2-targeted therapy. Herceptin combined with chemotherapy increases response rates, time to disease progression, and survival. However, the majority of cancers that initially respond to Herceptin begin to progress again within 1 year. This review describes mechanisms by which Herceptin inhibits cell growth in breast cancers that overexpress HER-2 and highlights possible mechanisms contributing to Herceptin resistance. © 2005 Elsevier Ireland Ltd. All rights reserved.","Breast; IGF-IR; Monoclonal antibodies; p27 <sup>kip1</sup>; Trastuzumab; Tyrosine kinase receptor","anthracycline; canertinib; carboplatin; cisplatin; cyclin dependent kinase inhibitor 1B; cyclophosphamide; docetaxel; doxorubicin; epidermal growth factor receptor 2; epirubicin; gefitinib; gemcitabine; lapatinib; navelbine; paclitaxel; pertuzumab; taxane derivative; tipifarnib; trastuzumab; angiogenesis; breast cancer; cancer growth; cancer inhibition; cancer survival; cell proliferation; disease course; DNA synthesis inhibition; drug activity; drug effect; drug efficacy; drug mechanism; drug resistance; drug response; drug safety; drug targeting; gene amplification; gene overexpression; gene targeting; human; immune response; monotherapy; phenotype; priority journal; prognosis; protein expression; protein interaction; short survey; signal transduction; treatment response; tumor volume","AACR-Amgen, Inc.; National Cancer Institute, NCI, (P30CA016672); National Cancer Institute, NCI","The authors wish to acknowledge funding from the AACR-Amgen, Inc. Fellowship in Clinical/Translational Cancer Research (R. Nahta), the M.D. Anderson Cancer Center Odyssey Special Fellowship, and the Theodore N. Law Award for Scientific Achievement (R. Nahta). We thank the Nellie B. Connally Breast Cancer Research Fund for supporting the Breast Cancer Translational Research Laboratory at M.D. Anderson Cancer Center, and the NCI for the Cancer Center Core Grant (CA16672). The authors thank Michael Worley for editorial assistance.","Elsevier Ireland Ltd","Review","Scopus"
"Agbaria A.; Sanders W.H.","Agbaria, Adnan (6602886995); Sanders, William H. (35602407400)","6602886995; 35602407400","Distributed snapshots for mobile computing systems","2004","Proceedings - Second IEEE Annual Conference on Pervasive Computing and Communications, PerCom","9","10.1109/PERCOM.2004.1276856","https://www.scopus.com/pages/publications/2642520430?origin=resultslist","Coordinated Science Laboratory, Electrical Engineering Department, Univ. Illinois at Urbana-Champaign, Urbana, IL 61801, 1308 W. Main Street, United States","Agbaria A., Coordinated Science Laboratory, Electrical Engineering Department, Univ. Illinois at Urbana-Champaign, Urbana, IL 61801, 1308 W. Main Street, United States; Sanders W.H., Coordinated Science Laboratory, Electrical Engineering Department, Univ. Illinois at Urbana-Champaign, Urbana, IL 61801, 1308 W. Main Street, United States","Accomplishing the distributed snapshots problem in mobile systems is an important issue as well as in distributed systems. This paper presents a distributed snapshots protocol for mobile computing systems. In addition, this protocol can be used for achieving an efficient checkpointing protocol in the mobile environment. Specifically, it is a robust adaptation of the classical distributed snapshots protocol, where the mobile hosts can still roam among the different cells within the mobile system. The main benefit of this work is to provide distributed snapshots for a mobile system without adding any restriction to the system, such as FIFO ordering among the application messages as required for a traditional distributed system.","","Adaptive control systems; Bandwidth; Distributed computer systems; Fault tolerant computer systems; Network protocols; Set theory; Communication induced checkpointing (CIC) protocols; Distributed snapshot problems; Mobile computing","","","IEEE Computer Society","Conference paper","Scopus"
"Siratori K.; Nagayama K.; Ino H.; Saito N.; Nakagawa Y.","Siratori, K. (7004282635); Nagayama, K. (36860189100); Ino, H. (57025685700); Saito, N. (55572184700); Nakagawa, Y. (7403388485)","7004282635; 36860189100; 57025685700; 55572184700; 7403388485","Appearance of high-coercivity in FE - ND amorphous alloys","1987","IEEE Transactions on Magnetics","9","10.1109/TMAG.1987.1065657","https://www.scopus.com/pages/publications/0023420684?origin=resultslist","Faculty of Science, Osaka University, Toyonaka, Osaka, Japan; Institute of Industrial Science, University of Tokyo, Minato, Tokyo, Japan; The Research Institute for Iron, Steel and Other Metals, Tohoku University, Sendai, Japan","Siratori K., Faculty of Science, Osaka University, Toyonaka, Osaka, Japan; Nagayama K., Institute of Industrial Science, University of Tokyo, Minato, Tokyo, Japan; Ino H., Institute of Industrial Science, University of Tokyo, Minato, Tokyo, Japan; Saito N., The Research Institute for Iron, Steel and Other Metals, Tohoku University, Sendai, Japan; Nakagawa Y., The Research Institute for Iron, Steel and Other Metals, Tohoku University, Sendai, Japan","Magnetic properties of melt-spun Fel_xNdx amorphous alloys are examined. Magnetically homogeneous alloys were obtained in the range of 0.15 x 0.60. The Curie point is lowered by decrease of x down to room temperature. The internal field at 57Fe nuclei is almost constant, 300 kOe, at 77 K, suggesting that the Fe moment is nearly constant in this range. The coercive field at 4.2 K is as ‘small as 1 kOe for x = 0.2 but increases rather abruptly for larger x, up to more than 50 kOe for x 0;4. Large random uniaxial anisotropy of Nd is supposed to be the cause of such a high coercivity. © 1987 IEEE","","MAGNETIC MATERIALS - Amorphous; MATERIALS - Anisotropy; CURIE POINT LOWERING; HIGH-COERCIVITY ALLOYS; RANDOM UNIAXIAL ANISOTROPY; IRON NEODYMIUM ALLOYS","","","","Article","Scopus"
"Joshi K.R.; Hiltunen M.A.; Sanders W.H.; Schlichting R.D.","Joshi, Kaustubh R. (9737610700); Hiltunen, Matti A. (7004918593); Sanders, William H. (35602407400); Schlichting, Richard D. (7003897345)","9737610700; 7004918593; 35602407400; 7003897345","Automatic model-driven recovery in distributed systems","2005","Proceedings of the IEEE Symposium on Reliable Distributed Systems","45","10.1109/RELDIS.2005.11","https://www.scopus.com/pages/publications/33749403612?origin=resultslist","Coordinated Science Laboratory, University of Illinois at Urbana-Champaign, Urbana, IL, United States; AT and T Labs Research, Florham Park, NJ, 180 Park Ave., United States","Joshi K.R., Coordinated Science Laboratory, University of Illinois at Urbana-Champaign, Urbana, IL, United States; Hiltunen M.A., AT and T Labs Research, Florham Park, NJ, 180 Park Ave., United States; Sanders W.H., Coordinated Science Laboratory, University of Illinois at Urbana-Champaign, Urbana, IL, United States; Schlichting R.D., AT and T Labs Research, Florham Park, NJ, 180 Park Ave., United States","Automatic system monitoring and recovery has the potential to provide a low-cost solution for high availability. However, automating recovery is difficult in practice because of the challenge of accurate fault diagnosis in the presence of low coverage, poor localization ability, and false positives that are inherent in many widely used monitoring techniques. In this paper, we present a holistic model-based approach that overcomes these challenges and enables automatic recovery in distributed systems. To do so, it uses theoretically sound techniques including Bayesian estimation and Markov decision theory to provide controllers that choose good, if not optimal, recovery actions according to a user-defined optimization criteria. By combining monitoring and recovery, the approach realizes benefits that could not have been obtained by using them in isolation. In this paper, we present two recovery algorithms with complementary properties and trade-offs, and validate our algorithms (through simulation) by fault injection on a realistic e-commerce system. © 2005 IEEE.","","Algorithms; Automatic programming; Cost effectiveness; Decision making; Fault tolerant computer systems; Mathematical models; Problem solving; Real time systems; Automatic system monitoring; Bayesian estimation; Markov decision theory; Recovery algorithms; Distributed computer systems","","","","Conference paper","Scopus"
"Amosov A.P.; Radchenko V.P.; Fedotov A.F.; Ermolenko M.A.","Amosov, A.P. (7004453772); Radchenko, V.P. (7004402189); Fedotov, A.F. (7201567461); Ermolenko, M.A. (7003335160)","7004453772; 7004402189; 7201567461; 7003335160","Effect of shell dimensions on compaction and shape change during SHS-pressing","2004","Powder Metallurgy and Metal Ceramics","5","10.1023/B:PMMC.0000042455.62526.69","https://www.scopus.com/pages/publications/4944233520?origin=resultslist","Samara State Technical University, Russian Federation","Amosov A.P., Samara State Technical University, Russian Federation; Radchenko V.P., Samara State Technical University, Russian Federation; Fedotov A.F., Samara State Technical University, Russian Federation; Ermolenko M.A., Samara State Technical University, Russian Federation","The finite-element method is used to study the effect of sand shell size on compaction and shape change during compaction of billets formed from the hot products of self-propagating high-temperature synthesis. The extreme nature of the change in billet density in relation to shell thickness that governs its reserve of compressibility is established. In order to make high-density billets it is necessary that shell compressibility reserve is higher than that of the synthesis products. With decrease in shell radial dimensions there is distortion of billet shape due to a nonuniform stress-strained state close to the side surface of the tool with external friction.","Compaction; Pressing; Shape; Shell","Billets (metal bars); Compaction; Compressibility; Finite element method; High temperature effects; Plastic deformation; Pressure effects; Stress analysis; Thermal insulation; High temperature synthesis; Pressing; Shape; Shell; Powder metallurgy","","","","Article","Scopus"
"Maslov V.M.; Borovinskaya I.P.; Ziatdinov M.Kh.","Maslov, V.M. (7202893699); Borovinskaya, I.P. (7005799327); Ziatdinov, M.Kh. (6602401530)","7202893699; 7005799327; 6602401530","Combustion of the systems niobium-aluminum and niobium-germanium","1979","Combustion, Explosion, and Shock Waves","15","10.1007/BF00785327","https://www.scopus.com/pages/publications/0018335950?origin=resultslist","","","[No abstract available]","","NIOBIUM AND ALLOYS","","","Kluwer Academic Publishers-Plenum Publishers","Article","Scopus"
"Abarrategi A.; Gutiérrez M.C.; Moreno-Vicente C.; Hortigüela M.J.; Ramos V.; López-Lacomba J.L.; Ferrer M.L.; del Monte F.","Abarrategi, Ander (24491769100); Gutiérrez, María C. (13408086700); Moreno-Vicente, Carolina (22934653900); Hortigüela, María J. (16039550200); Ramos, Viviana (7006122909); López-Lacomba, José L. (6603215715); Ferrer, María L. (55263783600); del Monte, Francisco (57208140444)","24491769100; 13408086700; 22934653900; 16039550200; 7006122909; 6603215715; 55263783600; 57208140444","Multiwall carbon nanotube scaffolds for tissue engineering purposes","2008","Biomaterials","444","10.1016/j.biomaterials.2007.09.021","https://www.scopus.com/pages/publications/35349030396?origin=resultslist","Instituto de Estudios Biofuncionales, Universidad Complutense, 28040 Madrid, Paseo Juan XXIII 1, Spain; Instituto de Ciencia de Materiales de Madrid-ICMM, Consejo Superior de Investigaciones Científicas-CSIC, Cantoblanco, 28049 Madrid, Spain","Abarrategi A., Instituto de Estudios Biofuncionales, Universidad Complutense, 28040 Madrid, Paseo Juan XXIII 1, Spain; Gutiérrez M.C., Instituto de Ciencia de Materiales de Madrid-ICMM, Consejo Superior de Investigaciones Científicas-CSIC, Cantoblanco, 28049 Madrid, Spain; Moreno-Vicente C., Instituto de Estudios Biofuncionales, Universidad Complutense, 28040 Madrid, Paseo Juan XXIII 1, Spain; Hortigüela M.J., Instituto de Ciencia de Materiales de Madrid-ICMM, Consejo Superior de Investigaciones Científicas-CSIC, Cantoblanco, 28049 Madrid, Spain; Ramos V., Instituto de Estudios Biofuncionales, Universidad Complutense, 28040 Madrid, Paseo Juan XXIII 1, Spain; López-Lacomba J.L., Instituto de Estudios Biofuncionales, Universidad Complutense, 28040 Madrid, Paseo Juan XXIII 1, Spain; Ferrer M.L., Instituto de Ciencia de Materiales de Madrid-ICMM, Consejo Superior de Investigaciones Científicas-CSIC, Cantoblanco, 28049 Madrid, Spain; del Monte F., Instituto de Ciencia de Materiales de Madrid-ICMM, Consejo Superior de Investigaciones Científicas-CSIC, Cantoblanco, 28049 Madrid, Spain","The use of scaffolds composed of a major fraction of multiwall carbon nanotubes (MWCNT, up to 89 wt.%) and a minor one of chitosan (CHI), and with a well-defined microchannel porous structure as biocompatible and biodegradable supports for culture growth is described. Cell adhesion, viability and proliferation onto the external surface of MWCNT/CHI scaffolds with C2C12 cell line (myoblastic mouse cell), which is a multipotent cell line able to differentiate towards different phenotypes under the action of some chemical or biological factors, has been evaluated in vitro and quantified by MTT assays. The evolution of the C2C12 cell line towards an osteoblastic lineage in presence of the recombinant human bone morphogenetic protein-2 (rhBMP-2) has also been studied both in vitro (e.g., following the appearance of alkaline phosphatase activity) and in vivo (e.g., by implantation of MWCNT/CHI scaffolds adsorbed with rhBMP-2 in muscle tissue and evaluation of the ectopic formation of bone tissue). © 2007 Elsevier Ltd. All rights reserved.","Bone tissue engineering; Freeze-drying; rhBMP-2; Scaffolds","Animals; Cell Line; Cell Survival; Humans; Mice; Microscopy, Electron, Scanning; Nanotubes, Carbon; Tissue Engineering; Biodegradability; Carbon nanotubes; Microchannels; Porous materials; Scaffolds; Tissue engineering; 3 (4,5 dimethyl 2 thiazolyl) 2,5 diphenyltetrazolium bromide; alkaline phosphatase; biological factor; bone morphogenetic protein 2; chitosan; multi walled nanotube; recombinant protein; adsorption; animal cell; animal experiment; animal tissue; article; biocompatibility; biodegradability; bone development; cell adhesion; cell assay; cell culture; cell lineage; cell proliferation; cell viability; controlled study; enzyme activity; evolution; in vitro study; mouse; multipotent stem cell; muscle tissue; nonhuman; osteoblast; phenotype; priority journal; quantitative analysis; tissue engineering; Chitosan (CHI); Culture growth; Microchannel porous structure; Multiwall carbon nanotubes; Biomaterials","MMA Biomedical Research Foundation; Mountain Equipment Co-operative, MEC; Comisión Sectorial de Investigación Científica, CSIC, (200660F01, MAT2006-02394, PIO-41048, S-0505/PPQ-0316); Comisión Sectorial de Investigación Científica, CSIC","This work was supported by MEC, MS, CM and CSIC (MAT2006-02394, PIO-41048, S-0505/PPQ-0316 and 200660F01 Projects) and by the MMA Biomedical Research Foundation. We also acknowledge TPA Inc. for valuable support. M.C.G. acknowledges CSIC for postdoctoral research contract. M. J. H. acknowledges MAPFRE and CSIC for a PhD fellowship. C. M. V. acknowledges MEC for a PhD fellowship. Fernando Pinto is acknowledged for valuable support with SEM experiments.","","Article","Scopus"
"Beaudet S.T.; Courtney T.; Sanders W.H.","Beaudet, Steven T. (6603305943); Courtney, Tod (7005904212); Sanders, William H. (35602407400)","6603305943; 7005904212; 35602407400","A behavior-based process for evaluating availability achievement risk using stochastic activity networks","2006","Proceedings - Annual Reliability and Maintainability Symposium","7","10.1109/RAMS.2006.1677344","https://www.scopus.com/pages/publications/34250205241?origin=resultslist","General Dynamics, United States; University of Illinois, United States; General Dynamics C4 Systems, Scottsdale, AZ 85257, 8201 East McDowell Road, MD H1240, United States; University of Illinois at Urbana-Champaign, Urbana, IL 61801, 1308 West Main Street, United States","Beaudet S.T., General Dynamics, United States, General Dynamics C4 Systems, Scottsdale, AZ 85257, 8201 East McDowell Road, MD H1240, United States; Courtney T., University of Illinois, United States, University of Illinois at Urbana-Champaign, Urbana, IL 61801, 1308 West Main Street, United States; Sanders W.H., University of Illinois, United States, University of Illinois at Urbana-Champaign, Urbana, IL 61801, 1308 West Main Street, United States","With the increased focus on the availability of complex, multifunction systems, modeling processes and analysis tools are needed that help the availability systems engineer understand the impact of architectural and logistics design choices concerning system availability. Because many fielded systems are required to achieve a specified minimal availability over a short measurement period, a modeling methodology must also support computation of the distribution of operational availability for the specified measurement period. This paper describes a two-part behavior-based availability achievement risk methodology that starts with a description of the system's availability-related behavior followed by a stochastic activity network-based simulation to obtain numeric estimate of expected availability and the distribution of availability over a selected time frame. The process shows how the system engineer freed to explore complex behavior not possible with combinatorial estimation methods in wide use today. © 2006 IEEE.","Availability; Estimation; Modeling; Stochastic activity networks","Availability; Computation theory; Computer simulation; Logistics; Parameter estimation; Risk assessment; Logistics design; Numeric estimate; Operational availability; Stochastic activity networks; Stochastic control systems","","","","Conference paper","Scopus"
"Subbotin A.V.; Semenov A.N.","Subbotin, A.V. (7005348905); Semenov, A.N. (7402496690)","7005348905; 7402496690","Spatial self-organization of comb macromolecules","2007","Polymer Science - Series A","40","10.1134/S0965545X07120085","https://www.scopus.com/pages/publications/38149135049?origin=resultslist","Topchiev Institute of Petrochemical Synthesis, Russian Academy of Sciences, Moscow, 119991, Leninskii pr. 29, Russian Federation; Institut Charle Sadron, 67083 Strasbourg Cedex, 6 rue Boussingault, France","Subbotin A.V., Topchiev Institute of Petrochemical Synthesis, Russian Academy of Sciences, Moscow, 119991, Leninskii pr. 29, Russian Federation; Semenov A.N., Institut Charle Sadron, 67083 Strasbourg Cedex, 6 rue Boussingault, France","The properties and the self-assembly of single comb macromolecules in solution were studied. The elastic properties of a polymer chain with a high density of side chains forming a cylindrical brush were discussed, in particular, its persistence length was calculated. The cases of brushes with flexible and rigid side chains, as well as brushes with two types of incompatible side segments, were considered. It was shown that brushes with rodlike dangling chains have a higher rigidity. In addition, a comb macromolecule with the hydrophobic main chain and hydrophilic side chains was considered. Such a macromolecules in a selective solvent forms a globule with the hydrophobic core and a soluble shell. The specific feature of the globule is its ability to acquire nonspherical spatial forms. Problems related to the stability and transformation of globule shape are discussed in detail. © 2007 Pleiades Publishing, Ltd.","","Elastic constants; Hydrophobicity; Polymers; Rigidity; Self assembly; Solutions; Comb macromolecules; Persistence length; Side chains; Macromolecules","Russian Foundation for Basic Research, РФФИ, (06-03-32341)","1This work was supported in part by the Russian Foundation for Basic Research, project no. 06-03-32341.","","Conference paper","Scopus"
"Huq H.F.; Islam S.K.","Huq, Hasina F. (8891036800); Islam, Syed K. (57203464656)","8891036800; 57203464656","AlGaN/GaN self-aligned MODFET with metal oxide gate for millimeter wave application","2006","Microelectronics Journal","11","10.1016/j.mejo.2005.09.021","https://www.scopus.com/pages/publications/33646264537?origin=resultslist","Department of Electrical and Computer Engineering, The University of Tennessee, Knoxville, TN 37996, United States","Huq H.F., Department of Electrical and Computer Engineering, The University of Tennessee, Knoxville, TN 37996, United States; Islam S.K., Department of Electrical and Computer Engineering, The University of Tennessee, Knoxville, TN 37996, United States","As promising candidates for future microwave power devices, GaN-based high-electron mobility transistors (HEMTs) have attracted much research interest. An investigation of the operation of AlGaN/GaN n type self-aligned MOSFET with modulation doped GaN channels is presented. Liquid phase deposited (LPD) SiO2 is used as the insulating material. An analytical model based on modified charge control equations is developed. The investigated critical parameters of the proposed device are the maximum drain current (IDmax), the threshold voltage (Vth), the peak DC trans-conductance (gm), break down voltage (Vbr) and unity current gain cut-off frequency (fT). The typical DC characteristics for a gate length of 1 μm with 100 μm gate width are following: Imax=800 mA/mm, Vbreak-down=50 V, gm_extrinsic=200 mS/mm, Vpinchoff=-10 V. The analysis and simulation results on the transport characteristics of the MOS gate MODFET structure is compared with the previously measured experimental data. The calculated values of fT (20-130 GHz) suggest that the operation of the proposed device effectively, has sufficiently high current gain cutoff frequencies over a wide range of drain voltage, which is essential for high-power performance at microwave frequencies. The proposed device offers lower on-state resistance. The results so obtained are in close agreement with the experimental data. © 2005 Elsevier Ltd. All rights reserved.","AlGaN/GaN; Liquid phase deposited (LPD); Self-aligned MOSFET; Unity current gain cut-off frequency (f<sub>T</sub>)","Computer simulation; Electric conductance; Electric potential; Electron mobility; Gallium nitride; MOS devices; Self assembly; Semiconducting aluminum compounds; AlGaN/GaN; Liquid phase deposited (LPD); Self-aligned MOSFET; Unity current gain cut-off frequency (fT); MOSFET devices","","","","Article","Scopus"
