"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Yoshino N.; Yuyama T.; Taghizadeh-Hesary F.","Yoshino, Naoyuki (7006313177); Yuyama, Tomonori (35147271100); Taghizadeh-Hesary, Farhad (56291956400)","7006313177; 35147271100; 56291956400","Diversified ESG Evaluation by Rating Agencies and Net Carbon Tax to Regain Optimal Portfolio Allocation","2023","Asian Economic Papers","5","10.1162/asep_a_00871","https://www.scopus.com/pages/publications/85180469930?origin=resultslist","Keio University, Japan; Financial Services Agency, Japan; Tokai University, Japan","Yoshino N., Keio University, Japan, Financial Services Agency, Japan; Yuyama T., Financial Services Agency, Japan; Taghizadeh-Hesary F., Tokai University, Japan","Environmental, Society, and Governance (ESG) investments have become increasingly popular in recent years, and, at the same time, many rating agencies provide ESG scores for each company. This means that the ESG investment model may have moved from the traditional two-factor model of risk-return to a three-factor model adding an ESG component to it. This paper highlights the potential for distor tion of asset allocation through the shift from traditional risk-return considerations to ESG score considerations. This is equally true for green bonds, resulting in the potential for asset allocation to be distor ted by green bond criteria. Fur thermore, we show that imposing a net carbon tax on greenhouse gas (GHG) emissions is a measure to correct this distor tion in asset allocation and make asset allocation more risk-return based, in addressing global environmental issues. © 2023 by the Asian Economic Panel and the Massachusetts Institute of Technology.","","","Japan Society for the Promotion of Science, JSPS, (22K13432)","","MIT Press Journals","Article","Scopus"
"Thompson R.B.; Voogt W.; Incrocci L.; Fink M.; de Neve S.","Thompson, R.B. (57203947643); Voogt, W. (6603164192); Incrocci, L. (57201973756); Fink, M. (7402450438); de Neve, S. (6603804016)","57203947643; 6603164192; 57201973756; 7402450438; 6603804016","Strategies for optimal fertiliser management of vegetable crops in Europe","2018","Acta Horticulturae","18","10.17660/ActaHortic.2018.1192.15","https://www.scopus.com/pages/publications/85046819562?origin=resultslist","University of Almeria, Almeria, Spain; Wageningen University & Research, Netherlands; University of Pisa, Italy; IGZ – Leibniz Institute of Vegetable and Ornamental Crops, Großbeeren, Germany; University of Ghent, Belgium","Thompson R.B., University of Almeria, Almeria, Spain; Voogt W., Wageningen University & Research, Netherlands; Incrocci L., University of Pisa, Italy; Fink M., IGZ – Leibniz Institute of Vegetable and Ornamental Crops, Großbeeren, Germany; de Neve S., University of Ghent, Belgium","In Europe a number of procedures are used to assist growers and advisors to determine optimal N fertiliser recommendations. The implementation of European Union (EU) legislation is encouraging the adoption of fertiliser recommendation schemes. The most widely used schemes are those based on soil testing or on the use of indices that estimate the soil nitrogen supply. Soil testing approaches that are in use, particularly in NW Europe are the Nmin, KNS and N-Expert systems; the latter is operated as a computer-based decision support system (DSS). The comprehensive RB209 Fertiliser Manual of England and Wales uses soil N supply indices, but soil analysis can also be used. Nitrogen balance calculations are widely used throughout Europe and form part of the KNS and N-Expert systems, and a number of other DSSs. The N balance considers the various soil N sources and treats mineral N fertiliser as a supplemental N source. The EU-Rotate_N simulation model is a comprehensive and versatile tool, developed for diverse European conditions, that is useful for scenario analysis simulations to stakeholders. Various DSS have been developed in different European countries, with different levels of complexity. There are a number of different DSS that calculate N fertiliser recommendations for particular cropping systems; some DSS calculate the requirements for other nutrients, and some also do so for irrigation which is particularly useful where fertigation is used. Sap analysis has been shown to be sensitive to crop nutrient status, for N and some other nutrients; currently, there is renewed interest in sap analysis. Proximal optical sensors are a promising approach for N management. © 2018 International Society for Horticultural Science. All Rights Reserved.","Crop monitoring; Decision support systems; Simulation models; Soil analysis","","","","International Society for Horticultural Science","Article","Scopus"
"Cranford S.W.","Cranford, Steven W. (35100165000)","35100165000","Compressive failure of a carbon nano-tesseract: Sci-Fi inspired materials and the strength of thanos","2018","Extreme Mechanics Letters","5","10.1016/j.eml.2018.05.001","https://www.scopus.com/pages/publications/85046746268?origin=resultslist","Laboratory of Nanotechnology In Civil Engineering (NICE), Department of Civil and Environmental Engineering, Northeastern University, Boston, 02115, MA, United States","Cranford S.W., Laboratory of Nanotechnology In Civil Engineering (NICE), Department of Civil and Environmental Engineering, Northeastern University, Boston, 02115, MA, United States","Inspired by the super-materials of science fiction (“sci-fi”), here we probe the stability and strength of a proposed all-carbon nano-tesseract or hypercube projected into 3D space, a so-called hypercubyne. The nanostructure is compared to other, similar carbon geometries of similar size, including a fullerene, a hypercubane, and a pentatope. The hypercube configurations provide high compressive strength and elastic toughness with an open lattice structure. For the all-carbon hypercubyne, initial failure is characterized by a buckling instability. Using the ultimate strength of hypercubyne as a basis, we proceed to predict the lower bound of the strength of the supervillain Thanos, who has been depicted destroying the Tesseract in the Marvel Cinematic Universe. Thanos has a minimum grip strength of over 40,000 tons, which is approximately 750,000 times that of a typical man. While such comic-inspired analysis is whimsical by design, the study sheds light into the behavior of future exotic carbon constructs and geometries, and illustrates the potential field of “sci-fi” inspired materials. © 2018 Elsevier Ltd","Carbon structures; Compressive strength; Hypercube; Molecular dynamics; Polytopes","Buckling; Carbon; Geometry; Molecular dynamics; Buckling instabilities; Carbon structures; Compressive failure; Hypercube; Lattice structures; Polytopes; Science fictions; Ultimate strength; Compressive strength","","","Elsevier Ltd","Article","Scopus"
"Jiang C.; Yin C.; Tang Q.; Wang Z.","Jiang, Cuiqing (23388812500); Yin, Chang (57218296483); Tang, Qian (55069804100); Wang, Zhao (56479379500)","23388812500; 57218296483; 55069804100; 56479379500","The value of official website information in the credit risk evaluation of SMEs","2023","Journal of Business Research","13","10.1016/j.jbusres.2023.114290","https://www.scopus.com/pages/publications/85172374733?origin=resultslist","School of Management, Hefei University of Technology, 193 Tunxi Road, Anhui, Hefei, 230009, China; School of Management, Hangzhou Dianzi University, Xiasha Higher Education Zone, Zhejiang, Hangzhou, 310018, China; School of Computing and Information Systems, Singapore Management University, 80 Stamford Road, 178902, Singapore","Jiang C., School of Management, Hefei University of Technology, 193 Tunxi Road, Anhui, Hefei, 230009, China; Yin C., School of Management, Hangzhou Dianzi University, Xiasha Higher Education Zone, Zhejiang, Hangzhou, 310018, China; Tang Q., School of Computing and Information Systems, Singapore Management University, 80 Stamford Road, 178902, Singapore; Wang Z., School of Management, Hefei University of Technology, 193 Tunxi Road, Anhui, Hefei, 230009, China","The official websites of small and medium-sized enterprises (SMEs) not only reflect the willingness of an enterprise to disclose information voluntarily, but also can provide information related to the enterprises’ historical operations and performance. This research investigates the value of official website information in the credit risk evaluation of SMEs. To study the effect of different kinds of website information on credit risk evaluation, we propose a framework to mine effective features from two kinds of information disclosed on the official website of a SME—design-based information and content-based information—in predicting its credit risk. We select the SMEs in the software and information technology services industry and find that including content-based information in models significantly improves the prediction accuracy. Specifically, the depth and dynamics metrics of the content-based information convey SME performance and mitigate the information asymmetry between SMEs and financial institutions. © 2023 Elsevier Inc.","Credit risk; Information asymmetry; Official website; SMEs","","National Natural Science Foundation of China, NSFC, (71731005, 72101073); National Natural Science Foundation of China, NSFC; Natural Science Foundation of Anhui Province, (2108085MG234); Natural Science Foundation of Anhui Province","This work was funded by the National Natural Science Foundation, China (Grant Nos. 71731005, 72101073) and the Anhui Provincial Natural Science Foundation, China (Grant No. 2108085MG234). ","Elsevier Inc.","Article","Scopus"
"Brown M.A.; Hubbs J.; Xinyi Gu V.; Cha M.-K.","Brown, Marilyn A. (7405388601); Hubbs, Jeffrey (57195974217); Xinyi Gu, Vincent (57226858482); Cha, Min-Kyeong (57226868044)","7405388601; 57195974217; 57226858482; 57226868044","Rooftop solar for all: Closing the gap between the technically possible and the achievable","2021","Energy Research and Social Science","29","10.1016/j.erss.2021.102203","https://www.scopus.com/pages/publications/85113162288?origin=resultslist","Georgia Institute of Technology, United States","Brown M.A., Georgia Institute of Technology, United States; Hubbs J., Georgia Institute of Technology, United States; Xinyi Gu V., Georgia Institute of Technology, United States; Cha M.-K., Georgia Institute of Technology, United States","Estimating the technical potential of carbon-abatement options involves straightforward calculations, while estimating the achievable potential is more challenging. We illustrate this by examining solar photovoltaics (PV). We estimate that a 92% gap exists between the achievable and technical potential for rooftop solar in Georgia and it is shrinking slowly, while in contrast the state's solar farms are rapidly expanding. Closing the gap between the technically possible and achievable levels of solar PV requires an understanding of why some electricity providers promote utility-scale solar and not solar rooftop systems. Our financial analysis suggests that rooftop PV on buildings in Georgia could deliver substantial economic benefits to host customers, if utilities offered favorable net metering rates and if host customers, in turn, curtailed their consumption. Comparing the slow diffusion of rooftop solar in Georgia with California and Massachusetts that are rapidly solarizing, underscores the need to develop methodologies that account for utility business models, policy interventions, and behavioral factors. A sensitivity analysis of alternative net metering policies, rebound and curtailment behaviors, a stakeholder analysis, and an assessment of barriers and accelerants documents that these factors are as important as techno-economic drivers in explaining solar technology transitions. Given the numerous barriers to adoption by low- and moderate-income households, an equitable solar transition requires business models and policies that foster participation by all. © 2021","Achievable potential; Business models; Carbon abatement; Cost-effectiveness; Policy barriers; Rooftop solar","","Brook Byers Institute of Sustainable Systems; Michael Cohen and Joe Bryson from the Clean Air Markets Division; Ray C. Anderson Foundation; U.S. Environmental Protection Agency, EPA","Funding text 1: Funding for this research by the Ray C. Anderson Foundation and the Brook Byers Institute of Sustainable Systems is gratefully acknowledged. ; Funding text 2: Funding for this research by the Ray C. Anderson Foundation and the Brook Byers Institute of Sustainable Systems is gratefully acknowledged. The following individuals provided valuable inputs and feedback on the methodologies developed to estimate and monetize the value of avoided SO2 and NOx emissions: ? Michael Cohen and Joe Bryson from the Clean Air Markets Division of the U.S. Environmental Protection Agency ? Laura Martin and Thaddeus Huetteman, Electricity Analysis Team of the Energy Information Administration ? James W. Boylan and Tamara Smith-Hayes, Environmental Protection Division, Georgia Department of Natural Resources., The following individuals affiliated with the Georgia Institute of Technology provided valuable assistance: Ranal Tudawe, Hamilton Steimer, Lalith Polepeddi, Michael Oxman and Bahar Baccioglu.","Elsevier Ltd","Article","Scopus"
"Walker G.; Simcock N.; Day R.","Walker, Gordon (7402390532); Simcock, Neil (55818649700); Day, Rosie (7402616688)","7402390532; 55818649700; 7402616688","Necessary energy uses and a minimum standard of living in the United Kingdom: Energy justice or escalating expectations?","2016","Energy Research and Social Science","133","10.1016/j.erss.2016.02.007","https://www.scopus.com/pages/publications/84959421637?origin=resultslist","DEMAND Centre and Lancaster Environment Centre, Lancaster University, United Kingdom; DEMAND Centre, Lancaster University, United Kingdom; School of Geography, Earth and Environmental Sciences, University of Birmingham, United Kingdom","Walker G., DEMAND Centre and Lancaster Environment Centre, Lancaster University, United Kingdom; Simcock N., DEMAND Centre, Lancaster University, United Kingdom; Day R., School of Geography, Earth and Environmental Sciences, University of Birmingham, United Kingdom","Access to affordable energy is a core dimension of energy justice, with recent work examining the relation between energy use and well-being in these terms. However, there has been relatively little examination of exactly which energy uses should be considered basic necessities within a given cultural context and so of concern for energy justice. We examine the inclusion of energy-using necessities within the outcomes of deliberative workshops within members of the public focused on defining a minimum-standard of living in the UK and repeated biannually over a six year period. Our secondary analysis shows that energy uses deemed to be necessities are diverse and plural, enabling access to multiple valued energy services, and that their profile has to some degree shifted from 2008 to 2014. The reasoning involved is multidimensional, ranging across questions of health, social participation, opportunity and practicality. We argue that public deliberations about necessities can be taken as legitimate grounding for defining minimum standards and therefore the scope of ‘doing justice’ in fuel poverty policy. However we set this in tension with how change over time reveals the escalation of norms of energy dependency in a society that on climate justice grounds must radically reduce carbon emissions. © 2016 The Authors","Energy justice; Necessities; Public deliberation; UK","","EDF Energy; Engineering and Physical Sciences Research Council, EPSRC, (EP/K011723/1); Engineering and Physical Sciences Research Council, EPSRC; Joseph Rowntree Foundation, JRF; Research Councils UK, RCUK; Loughborough University, Lboro","Funding text 1: The Minimum Income Standard research is a body of work that is carried out by the Centre for Research in Social Policy at Loughborough University, funded by Joseph Rowntree Foundation (JRF), a charity that campaigns and researchers on poverty in the UK. The primary purpose of the MIS research is to define the annual incomes necessary for different family groups to be able to afford the items required for a minimum-acceptable living standard. It is also used by the JRF to determine an hourly ‘living wage’ that a family working full-time must be earning in order to achieve this annual minimum-income. The MIS is not utilised by the UK government in order to define poverty baselines, benefits levels, or the National Minimum Wage (recently rebranded as the ‘National Living Wage’). The MIS research instead operates as a counter-narrative and competing process to the official approach used by government. ; Funding text 2: We are grateful to the MIS research team at Loughborough University for helping with access to data and reports. This research was funded by the Engineering and Physical Sciences Research Council [grant number EP/K011723/1] as part of the RCUK Energy Programme, and by EDF as part of the R&D ECLEER Programme.","Elsevier Ltd","Article","Scopus"
"Idler A.; Adell B.P.","Idler, Annette (56955593800); Adell, Borja Paladini (57184404100)","56955593800; 57184404100","When peace implies engaging the 'terrorist': Peacebuilding in Colombia through transforming political violence and terrorism","2015","Researching Terrorism, Peace and Conflict Studies: Interaction, Synthesis and Opposition","6","10.4324/9781315778914","https://www.scopus.com/pages/publications/84961172066?origin=resultslist","University of Oxford, Department of International Development, United Kingdom; UNDP's Offices in Nariño and Cauca, Colombia","Idler A., University of Oxford, Department of International Development, United Kingdom; Adell B.P., UNDP's Offices in Nariño and Cauca, Colombia","[No abstract available]","","","","","Taylor and Francis Inc.","Book chapter","Scopus"
"Gillard R.; Snell C.; Bevan M.","Gillard, Ross (57086133800); Snell, Carolyn (15924344300); Bevan, Mark (12760821500)","57086133800; 15924344300; 12760821500","Advancing an energy justice perspective of fuel poverty: Household vulnerability and domestic retrofit policy in the United Kingdom","2017","Energy Research and Social Science","229","10.1016/j.erss.2017.05.012","https://www.scopus.com/pages/publications/85019450216?origin=resultslist","Social Policy & Social Work, University of York, United Kingdom; Centre for Housing Policy, University of York, United Kingdom","Gillard R., Social Policy & Social Work, University of York, United Kingdom; Snell C., Social Policy & Social Work, University of York, United Kingdom; Bevan M., Centre for Housing Policy, University of York, United Kingdom","The concept of energy justice has brought philosophies of ethics and principles of social justice to bear on a range of contemporary energy issues. More inter-disciplinary and applied endeavours are now needed to take this field forward. One such application is to the issue of fuel poverty and the challenge of retrofitting inefficient housing stock. An energy justice perspective sees fuel poverty as a fundamentally socio-political injustice, not just one of uneven distribution. Starting from this premise, we highlight the multiple injustices faced by two groups who are regarded by policymakers as being particularly vulnerable to fuel poverty: disabled people and low-income families. In the UK, these groups are nominally prioritised within fuel poverty policy, but their complex situations are not always fully appreciated. Building on the theoretical foundations of energy justice, we present an inter-disciplinary dialogue that connects this approach with wider vulnerability research and domestic energy efficiency policy. Specifically, we discuss ‘within group’ heterogeneity (recognition justice), stakeholder engagement in policy and governance (procedural justice) and the overlap of multiple structural inequalities (distributional justice). In each section we illustrate the added value of combining justice and vulnerability conceptualisations by linking them to domestic energy efficiency schemes. © 2017 The Authors","Energy efficiency; Energy justice; Fuel poverty; Vulnerability","","Engineering and Physical Sciences Research Council, EPSRC, (EP/L024756/1); Engineering and Physical Sciences Research Council, EPSRC","","Elsevier Ltd","Article","Scopus"
"Garcia-Rosa P.B.; Cunha J.P.V.S.; Lizarralde F.; Estefen S.F.; Machado I.R.; Watanabe E.H.","Garcia-Rosa, Paula B. (35114762700); Cunha, José Paulo Vilela Soares (7102903722); Lizarralde, Fernando (6701833605); Estefen, Segen F. (6701435918); Machado, Isaac R. (54791132100); Watanabe, Edson H. (7202442083)","35114762700; 7102903722; 6701833605; 6701435918; 54791132100; 7202442083","Wave-to-wire model and energy storage analysis of an ocean wave energy hyperbaric converter","2014","IEEE Journal of Oceanic Engineering","49","10.1109/JOE.2013.2260916","https://www.scopus.com/pages/publications/84899483093?origin=resultslist","Department of Ocean Engineering, Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa em Engenharia (COPPE), Universidade Federal Do Rio de Janeiro, Rio de Janeiro 21945-970, Brazil; Department of Electronics and Telecommunication Engineering, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro 20550-013, Brazil; Department of Electrical Engineering, Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa em Engenharia (COPPE), Universidade Federal Do Rio de Janeiro, Rio de Janeiro 21945-970, Brazil; Department of Electrical Engineering, Universidade Federal Do Ceará, Sobral 62010-560, Brazil","Garcia-Rosa P.B., Department of Ocean Engineering, Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa em Engenharia (COPPE), Universidade Federal Do Rio de Janeiro, Rio de Janeiro 21945-970, Brazil; Cunha J.P.V.S., Department of Electronics and Telecommunication Engineering, Universidade Do Estado Do Rio de Janeiro, Rio de Janeiro 20550-013, Brazil; Lizarralde F., Department of Electrical Engineering, Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa em Engenharia (COPPE), Universidade Federal Do Rio de Janeiro, Rio de Janeiro 21945-970, Brazil; Estefen S.F., Department of Ocean Engineering, Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa em Engenharia (COPPE), Universidade Federal Do Rio de Janeiro, Rio de Janeiro 21945-970, Brazil; Machado I.R., Department of Electrical Engineering, Universidade Federal Do Ceará, Sobral 62010-560, Brazil; Watanabe E.H., Department of Electrical Engineering, Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa em Engenharia (COPPE), Universidade Federal Do Rio de Janeiro, Rio de Janeiro 21945-970, Brazil","This paper addresses the dynamic modeling and the energy storage analysis of a wave energy hyperbaric converter, which consists of a set of oscillating bodies (named as pumping modules) linked to hydropneumatic accumulators and an electric generating unit. A mathematical model of the accumulator is presented and a model for the generating unit is proposed, including a nonlinear model of a Pelton turbine. Then, the hydrodynamic, mechanical, and electrical characteristics of the subsystems that compose the converter are discussed. With the proposed model, it is possible to evaluate the dynamic behavior of the entire system. That is, for a given incident ocean wave, it is possible to evaluate all the system state variables and the generated electric power, including the quality (fluctuation, for example) of the generated voltage and frequency for islanded or power-grid-connected operation. Simulation results considering the proposed wave-to-wire model under the action of regular and irregular incident waves are presented to illustrate the performance of the system. © 2013 IEEE.","Energy conversion; Gas accumulator; Ocean wave energy; Pelton turbine; Wave to wire","Dynamic analysis; Energy conversion; Energy storage; Mathematical models; Oceanography; Turbines; Water waves; Wave energy conversion; Wire; Dynamic behaviors; Electrical characteristic; Generating unit; Hydropneumatic accumulators; Non-linear model; Ocean-wave energy; Pelton turbines; System state variables; Quality control","","","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Massie J.","Massie, Justin (35230274800)","35230274800","Elite consensus and ineffective strategic narratives: The domestic politics behind Canada's commitment to Afghanistan","2015","Strategic Narratives, Public Opinion and War: Winning Domestic Support for the Afghan War","4","10.4324/9781315770734","https://www.scopus.com/pages/publications/84959900666?origin=resultslist","Université du Québecà Montréal (UQAM), Canada; CIRRICQ, Canada","Massie J., Université du Québecà Montréal (UQAM), Canada, CIRRICQ, Canada","[No abstract available]","","","","","Taylor and Francis Inc.","Book chapter","Scopus"
"Chanda A.; Unel B.","Chanda, Areendam (23392062900); Unel, Bulent (6504632518)","23392062900; 6504632518","Do attitudes toward risk taking affect entrepreneurship? Evidence from second-generation Americans","2021","Journal of Economic Growth","27","10.1007/s10887-021-09197-8","https://www.scopus.com/pages/publications/85112516893?origin=resultslist","Department of Economics, Louisiana State University, Baton Rouge, 70803, LA, United States","Chanda A., Department of Economics, Louisiana State University, Baton Rouge, 70803, LA, United States; Unel B., Department of Economics, Louisiana State University, Baton Rouge, 70803, LA, United States","This paper empirically investigates the impact of willingness to take risks on entrepreneurship. We use a quarter century of data on second-generation Americans from Current Population Surveys in conjunction with a measure of willingness to take risks based on the Global Preference Survey. The level of risk taking in the country of origin is found to have a positive and significant impact on the likelihood of being an entrepreneur. A one-standard deviation increase in risk taking increases the probability of being an entrepreneur by 18%. We find that risk taking is also robust to other preference and cultural factors such as trust, patience, and individualism, as well as several deep-root determinants of development. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Comparative development; Cultural transmission; Entrepreneurship; Immigrants; Occupational choice; Preference measures; Risk attitudes; Second-generation Americans","","","","Springer","Article","Scopus"
"Matta A.K.; Ranga Raju D.; Suman K.N.S.","Matta, A.K. (56463758200); Ranga Raju, D. (56965020400); Suman, K.N.S. (23486871300)","56463758200; 56965020400; 23486871300","The Integration of CAD/CAM and Rapid Prototyping in Product Development: A Review","2015","Materials Today: Proceedings","63","10.1016/j.matpr.2015.07.319","https://www.scopus.com/pages/publications/84947338137?origin=resultslist","Department of MECH, SRKR Engg. College, Bhimavaram, W.G, A.P, India; Department of MECH, A.U, Visakhapatnam, A.P, 530003, India","Matta A.K., Department of MECH, SRKR Engg. College, Bhimavaram, W.G, A.P, India; Ranga Raju D., Department of MECH, A.U, Visakhapatnam, A.P, 530003, India; Suman K.N.S., Department of MECH, SRKR Engg. College, Bhimavaram, W.G, A.P, India, Department of MECH, A.U, Visakhapatnam, A.P, 530003, India","Rapid Prototyping and manufacturing (RP&M) technique has shown a high potential to reduce the cycle and cost of product development. Integrating CAD/CAM RP&M systems have been developed and employed to implement remote parts and manufacturing for rapid prototyping and improve the capability of rapid product development for a large number of small and medium sized enterprises. This paper provides a comprehensive review of recent research on CAD/CAM RP&M systems. The key issues and enabling tools to implement the remote RP&M systems, involve (1) CAD/CAM/CAE, (2) Modelling and Optimization, (3) Algorithms, (4) Measurement of anisotropic strength, (5) STEP/XML, (6) Applying new technologies and concepts to Rapid prototyping systems, are described in detail. Finally, this review gives outlook on possible future development and research direction for CAD/CAM RP&M systems. © 2015 Elsevier Ltd.","Algorithms; CAD/CAM; Rapid prototyping","Computer aided design; Manufacture; Cad/cams; Enabling tools; High potential; Key Issues; Manufacturing techniques; Rapid manufacturing; Rapid product development; Rapid-prototyping; Recent researches; Small and medium-sized enterprise; Rapid prototyping","","","Elsevier Ltd","Conference paper","Scopus"
"Betz D.","Betz, David (14038929000)","14038929000","Searching for El Dorado: The legendary golden narrative of the Afghanistan war","2015","Strategic Narratives, Public Opinion and War: Winning Domestic Support for the Afghan War","11","10.4324/9781315770734","https://www.scopus.com/pages/publications/84959883231?origin=resultslist","Department of War Studies, King's College London, United Kingdom","Betz D., Department of War Studies, King's College London, United Kingdom","[No abstract available]","","","","","Taylor and Francis Inc.","Book chapter","Scopus"
"Rossi F.M.; von Bülow M.","Rossi, Federico M. (56019738900); von Bülow, Marisa (35320779600)","56019738900; 35320779600","Introduction: Theory-building beyond borders","2016","Social Movement Dynamics: New Perspectives on Theory and Research from Latin America","5","10.4324/9781315609546","https://www.scopus.com/pages/publications/85015030064?origin=resultslist","Center for Inter-American Policy and Research, Tulane University, United States; University of Brasília, Brazil; Pontíficia Universidad Católica, Chile","Rossi F.M., Center for Inter-American Policy and Research, Tulane University, United States; von Bülow M., University of Brasília, Brazil, Pontíficia Universidad Católica, Chile","[No abstract available]","","","","","Taylor and Francis","Editorial","Scopus"
"Eriksson M.; Armendariz M.; Vasilenko O.O.; Saleem A.; Nordstrom L.","Eriksson, Markus (57209441005); Armendariz, Mikel (56195486600); Vasilenko, Oleg O. (7003491015); Saleem, Arshad (35219113600); Nordstrom, Lars (55918785900)","57209441005; 56195486600; 7003491015; 35219113600; 55918785900","Multiagent-Based Distribution Automation Solution for Self-Healing Grids","2015","IEEE Transactions on Industrial Electronics","139","10.1109/TIE.2014.2387098","https://www.scopus.com/pages/publications/84924856035?origin=resultslist","Industrial Information and Control Systems, Royal Institute of Technology, Stockholm, 10044, Sweden; Ericsson Innovations Russia, Moscow, 127083, Russian Federation","Eriksson M., Industrial Information and Control Systems, Royal Institute of Technology, Stockholm, 10044, Sweden; Armendariz M., Industrial Information and Control Systems, Royal Institute of Technology, Stockholm, 10044, Sweden; Vasilenko O.O., Ericsson Innovations Russia, Moscow, 127083, Russian Federation; Saleem A., Industrial Information and Control Systems, Royal Institute of Technology, Stockholm, 10044, Sweden; Nordstrom L., Industrial Information and Control Systems, Royal Institute of Technology, Stockholm, 10044, Sweden","A multiagent-based distribution automation solution is proposed to be used in the distribution of self-healing grids to solve the service restoration part of the Fault Location, Isolation and Service Restoration (FLISR) task. The solution reduces the grid topology to an undirected weighted graph and executes a distributed implementation of Prim's minimum spanning tree algorithm to solve the problem. The solution is compliant with state-of-the-art standards within smart grids, including but not limited to IEC61850. To test the performance of the algorithm, a testbed is assembled consisting of a physical dc grid model and several Arduino microcontrollers and Raspberry Pi computers. The test results show that the proposed algorithm can handle complex FLISR scenarios. © 1982-2012 IEEE.","Distribution Automation; Fault Location, Isolation and Service Restoration (FLISR); IEC 61850; Minimum Spanning Tree; Multi-Agent Systems (MASs); Prim's algorithm","Algorithms; Automation; Electric substations; Multi agent systems; Parallel architectures; Restoration; Standards; Topology; Trees (mathematics); Distribution automation; IEC 61850; Minimum spanning trees; Prim's algorithm; Service restoration; Location based services","","","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Anuhya A.V.; Venkatram N.","Anuhya, A. Venkata (57188759442); Venkatram, N. (56303269400)","57188759442; 56303269400","Suppression of thermal effect on closed loop fiber optic gyroscope","2015","Indian Journal of Science and Technology","10","10.17485/ijst/2015/v8i15/69571","https://www.scopus.com/pages/publications/84938704231?origin=resultslist","Department of Electronics and Computer Engineering, KL University, Guntur, Andhra Pradesh, 522 502, India","Anuhya A.V., Department of Electronics and Computer Engineering, KL University, Guntur, Andhra Pradesh, 522 502, India; Venkatram N., Department of Electronics and Computer Engineering, KL University, Guntur, Andhra Pradesh, 522 502, India","Fiber Optic Gyroscope (FOG), an inertial sensor measures the angular rotation of an object based on the principle of Sagnac effect. FOG is subjected to various environmental disturbances such as temperature, vibration etc., when it is operated in real time. Temperature variation is the major factor that affects the gyro performance. In this paper, a novel compensation approach called temperature soaking method has been presented which makes the gyro insensitive to temperature. This method has been carried out for a 3-axis (Gx, Gy and Gz) FOG and its outputs (bias values) were taken at different temperature points. In order to reduce the bias drift of FOG output, this method uses linear curve fitting function to generate the bias error coefficients. The generated bias error coefficients are subtracted from the existing bias data, which in turn reduces the bias error. The bias values obtained for 3-axis gyro at temperature points from -20°C to +60°C before compensation is then compared with the bias values obtained for after compensation at same temperature points. Experimental results demonstrate that, after compensation the bias drift greatly reduced from 15 to 0°/hr approximately. This method effectively improves the stability and performance of a gyro and makes it to withstand to different environmental conditions which in turn increases the range of applications from military, navigation to space.","Bias error coefficients; Compensation; Fibre Optic Gyroscope (FOG); Linear curve fitting function; Temperature soaking method; Thermal drift","","","","Indian Society for Education and Environment","Article","Scopus"
