"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Wahid F.; Ismail L.H.; Ghazali R.; Aamir M.","Wahid, Fazli (57225132500); Ismail, Lokman Hakim (55396948100); Ghazali, Rozaida (23388956400); Aamir, Muhammad (57212047674)","57225132500; 55396948100; 23388956400; 57212047674","An efficient artificial intelligence hybrid approach for energy management in intelligent buildings","2019","KSII Transactions on Internet and Information Systems","37","10.3837/tiis.2019.12.007","https://www.scopus.com/pages/publications/85077491872?origin=resultslist","Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn, Malaysia; Faculty of Civil Engineering, Universiti Tun Hussein Onn Malaysia, Malaysia","Wahid F., Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn, Malaysia; Ismail L.H., Faculty of Civil Engineering, Universiti Tun Hussein Onn Malaysia, Malaysia; Ghazali R., Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn, Malaysia; Aamir M., Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn, Malaysia","Many artificial intelligence (AI) techniques have been embedded into various engineering technologies to assist them in achieving different goals. The integration of modern technologies with energy consumption management system and occupant’s comfort inside buildings results in the introduction of intelligent building concept. The major aim of this integration is to manage the energy consumption effectively and keeping the occupant satisfied with the internal environment of the building. The last few couple of years have seen many applications of AI techniques for optimizing the energy consumption with maximizing the user comfort in smart buildings but still there is much room for improvement in this area. In this paper, a hybrid of two AI algorithms called firefly algorithm (FA) and genetic algorithm (GA) has been used for user comfort maximization with minimum energy consumption inside smart building. A complete user friendly system with data from various sensors, user, processes, power control system and different actuators is developed in this work for reducing power consumption and increase the user comfort. The inputs of optimization algorithms are illumination, temperature and air quality sensors’ data and the user set parameters whereas the outputs of the optimization algorithms are optimized parameters. These optimized parameters are the inputs of different fuzzy controllers which change the status of different actuators according to user satisfaction. Copyright © 2019 KSII","Energy management; Hybrid firefly algorithm; Smart buildings; User comfort","Actuators; Air quality; Artificial intelligence; Bioluminescence; Energy management; Energy utilization; Genetic algorithms; Intelligent buildings; Power control; Applications of AI; Firefly algorithms; Management systems; Minimum energy consumption; Modern technologies; Optimization algorithms; Optimized parameter; User comforts; Energy efficiency","Universiti Tun Hussein Onn Malaysia, UTHM, (1524); Ministry of Higher Education, Malaysia, MOHE","The authors would like to express the deepest appreciation to Universiti Tun Hussein Onn Malaysia and Ministry of Education Malaysia, for funding this project through Fundamental Research Grant Scheme (FRGS vote numbers 1524).","Korean Society for Internet Information","Article","Scopus"
"Liu Y.; Chong E.K.P.; Pezeshki A.; Zhang Z.","Liu, Yajing (56692990100); Chong, Edwin K. P. (7005870631); Pezeshki, Ali (6601984822); Zhang, Zhenliang (55210157000)","56692990100; 7005870631; 6601984822; 55210157000","A General Framework for Bounding Approximate Dynamic Programming Schemes","2021","IEEE Control Systems Letters","5","10.1109/LCSYS.2020.3003477","https://www.scopus.com/pages/publications/85088128785?origin=resultslist","Power System Engineering Center, National Renewable Energy Laboratory, Golden, CO, United States; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, United States; Department of Machine Intelligence Technology, Alibaba IDST, Seattle, WA, United States","Liu Y., Power System Engineering Center, National Renewable Energy Laboratory, Golden, CO, United States; Chong E.K.P., Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, United States; Pezeshki A., Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, United States; Zhang Z., Department of Machine Intelligence Technology, Alibaba IDST, Seattle, WA, United States","For years, there has been interest in approximation methods for solving dynamic programming problems, because of the inherent complexity in computing optimal solutions characterized by Bellman's principle of optimality. A wide range of approximate dynamic programming (ADP) methods now exists. It is of great interest to guarantee that the performance of an ADP scheme be at least some known fraction, say \beta , of optimal. This letter introduces a general approach to bounding the performance of ADP methods, in this sense, in the stochastic setting. The approach is based on new results for bounding greedy solutions in string optimization problems, where one has to choose a string (ordered set) of actions to maximize an objective function. This bounding technique is inspired by submodularity theory, but submodularity is not required for establishing bounds. Instead, the bounding is based on quantifying certain notions of curvature of string functions; the smaller the curvatures the better the bound. The key insight is that any ADP scheme is a greedy scheme for some surrogate string objective function that coincides in its optimal solution and value with those of the original optimal control problem. The ADP scheme then yields to the bounding technique mentioned above, and the curvatures of the surrogate objective determine the value \beta of the bound. The surrogate objective and its curvatures depend on the specific ADP. © 2017 IEEE.","Discrete event systems; Markov processes; optimal control; optimization","Optimal control systems; Stochastic systems; Approximate dynamic programming; Approximation methods; Bellman's principle; Bounding techniques; Dynamic programming problems; Objective functions; Optimal control problem; Optimization problems; Dynamic programming","CSU Information Science and Technology Center; National Science Foundation, NSF, (1712788, CCF-1712788, CCF-1422658, CMMI-1638284)","Manuscript received March 15, 2020; revised May 12, 2020; accepted June 2, 2020. Date of publication June 18, 2020; date of current version July 2, 2020. This work was supported in part by NSF under Award CCF-1422658, Award CCF-1712788, and Award CMMI-1638284, and in part by the CSU Information Science and Technology Center. Recommended by Senior Editor V. Ugrinovskii. (Corresponding author: Ali Pezeshki.) Yajing Liu is with the Power System Engineering Center, National Renewable Energy Laboratory, Golden, CO 80401 USA (e-mail: yajing.liu@nrel.gov).","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Gardner J.J.; Hodge B.-M.S.; Boyle N.R.","Gardner, Joseph J. (57188696210); Hodge, Bri-Mathias S. (35757689400); Boyle, Nanette R. (26022854400)","57188696210; 35757689400; 26022854400","Multiscale Multiobjective Systems Analysis (MiMoSA): an advanced metabolic modeling framework for complex systems","2019","Scientific Reports","9","10.1038/s41598-019-53188-0","https://www.scopus.com/pages/publications/85075151394?origin=resultslist","Chemical & Biological Engineering, Colorado School of Mines, 1613 Illinois St., Golden, 80403, CO, United States; National Renewable Energy Laboratory, 15013 Denver West Parkway, Golden, 80401, CO, United States; Electrical, Computer and Energy Engineering, 425 UCB, University of Colorado, Boulder, 80309, CO, United States","Gardner J.J., Chemical & Biological Engineering, Colorado School of Mines, 1613 Illinois St., Golden, 80403, CO, United States; Hodge B.-M.S., Chemical & Biological Engineering, Colorado School of Mines, 1613 Illinois St., Golden, 80403, CO, United States, National Renewable Energy Laboratory, 15013 Denver West Parkway, Golden, 80401, CO, United States, Electrical, Computer and Energy Engineering, 425 UCB, University of Colorado, Boulder, 80309, CO, United States; Boyle N.R., Chemical & Biological Engineering, Colorado School of Mines, 1613 Illinois St., Golden, 80403, CO, United States","In natural environments, cells live in complex communities and experience a high degree of heterogeneity internally and in the environment. Even in ‘ideal’ laboratory environments, cells can experience a high degree of heterogeneity in their environments. Unfortunately, most of the metabolic modeling approaches that are currently used assume ideal conditions and that each cell is identical, limiting their application to pure cultures in well-mixed vessels. Here we describe our development of Multiscale Multiobjective Systems Analysis (MiMoSA), a metabolic modeling approach that can track individual cells in both space and time, track the diffusion of nutrients and light and the interaction of cells with each other and the environment. As a proof-of concept study, we used MiMoSA to model the growth of Trichodesmium erythraeum, a filamentous diazotrophic cyanobacterium which has cells with two distinct metabolic modes. The use of MiMoSA significantly improves our ability to predictively model metabolic changes and phenotype in more complex cell cultures. © 2019, The Author(s).","","Autotrophic Processes; Models, Biological; Nitrogen Fixation; Reproducibility of Results; Trichodesmium; article; diffusion; human cell; nonhuman; nutrient; phenotype; proof of concept; system analysis; Trichodesmium; autotrophy; biological model; cytology; growth, development and aging; metabolism; nitrogen fixation; reproducibility","Department of Energy Office of Science, Biological and Environmental Research; U.S. Department of Energy, USDOE, (DE-SC0019171); U.S. Department of Energy, USDOE; Biological and Environmental Research, BER","This work was supported by a grant from the Department of Energy Office of Science, Biological and Environmental Research (BER) Early Career Program grant no. DE-SC0019171.","Nature Publishing Group","Article","Scopus"
"Emmanuel M.; Giraldez J.","Emmanuel, Michael (57190834544); Giraldez, Julieta (25932004200)","57190834544; 25932004200","Net electricity clustering at different temporal resolutions using a SAX-based method for integrated distribution system planning","2019","IEEE Access","12","10.1109/ACCESS.2019.2938212","https://www.scopus.com/pages/publications/85078341508?origin=resultslist","National Renewable Energy Laboratory, Golden, 80401, CO, United States","Emmanuel M., National Renewable Energy Laboratory, Golden, 80401, CO, United States; Giraldez J., National Renewable Energy Laboratory, Golden, 80401, CO, United States","This paper addresses a major utility and regulator concern of characterizing customer net electricity consumption profiles to realize integrated distribution system planning. This is pivotal in assessing the capability of the power system to accommodate net load variability and its impacts on the grid such as voltage rise, narrowing peak demand duration, and reducing the cost of energy storage. Although the extant literature has focused on load clustering, this paper uses a symbolic aggregate approximation-based (SAX-based) dimensionality-reduction and k-means techniques to cluster net consumption of smart meter data for more than 3500 residential customers in a month at different temporal resolutions. This study proposes the use of cumulative explained variance in the principal component analysis to determine the optimal number of segments and dimensionality of the transformed space during discretization while retaining the data integrity instead of using intuition, as proposed by the extant literature. Also, this paper describes a screening methodology to determine the distribution of high-voltage customers among the resulting clusters of customers with and without on-site solar photovoltaic generation at different time resolutions. © 2013 IEEE.","Clustering; Net electricity consumption; Principal component analysis; Symbolic aggregate approximation","Aggregates; Digital storage; Electric energy storage; Electric power utilization; Principal component analysis; Sales; Smart meters; Solar power generation; Clustering; Dimensionality reduction; Distribution system planning; Electricity-consumption; Residential customers; Solar photovoltaic generations; Symbolic aggregate approximation; Temporal resolution; K-means clustering","National Renewable Energy Laboratory, and Hawaiian Electric Companies, (CRD-16-00630); U.S. Department of Energy Office of Energy Efficiency and Renewable Energy Solar Energy Technologies Office; U.S. Department of Energy, USDOE, (DE-AC36-08GO28308); U.S. Department of Energy, USDOE","This work was authored by the National Renewable Energy Laboratory, operated by Alliance for Sustainable Energy, LLC, for the U.S. Department of Energy (DOE) under Contract No. DE-AC36-08GO28308. Funding provided by the U.S. Department of Energy Office of Energy Efficiency and Renewable Energy Solar Energy Technologies Office under Contract No. DE-AC36-08GO28308 with Alliance for Sustainable Energy, LLC, the operator of the National Renewable Energy Laboratory, and Hawaiian Electric Companies under Agreement CRD-16-00630. The views expressed in the article do not necessarily represent the views of the DOE or the U.S. Government. The U.S. Government retains and the publisher, by accepting the article for publication, acknowledges that the U.S. Government retains a nonexclusive, paid-up, irrevocable, worldwide license to publish or reproduce the published form of this work, or allow others to do so, for U.S. Government purposes.","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Tomar A.","Tomar, Anuradha (57193687676)","57193687676","Congestion management techniques in PV Rich LV distribution grids - a structured review","2024","Energy Systems","4","10.1007/s12667-023-00571-6","https://www.scopus.com/pages/publications/85148356074?origin=resultslist","Instrumentation & Control Engineering Department, Netaji Subhas University of Technology, 110078- Sector 3, Delhi, Dwarka, India","Tomar A., Instrumentation & Control Engineering Department, Netaji Subhas University of Technology, 110078- Sector 3, Delhi, Dwarka, India","Recent developments in renewable energy technology and their utility grid integration lead to the high penetration of renewables into low voltage (LV) distribution grids. LV distribution networks have limited current and power carrying capacity and, therefore, with increasing penetration of renewable energy resources, it becomes a challenging task to maintain the operational constraints. Further, unpredictable load profiles and the intermittent nature of renewable energy resources adds complexity to the operation and control functionalities. This sometimes results in a congested network. Sizeable efforts have been devoted by researchers to explore and develop different types of congestion management solutions; however, the application of a specific method needs a detailed study of the various developed possibilities. In this paper, a comprehensive structured literature review of congestion management techniques for LV distribution grids is presented. The selected papers are categorized into direct and indirect control methods and are further classified based on the source of the flexibility being procured. The considered research papers have been studied based on the literature on congestion management, flexible energy technologies, direct control methods, indirect control methods, LV distribution networks, photovoltaics (PV), objective, methodology, source of flexibility, time granularity, etc. Related research implications are drawn. A common takeaway is that most of the proposed methods in literature needs to be validated through field demonstration and experimentation. Furthermore, techno-economic feasibility aspects should be explored for the successfully demonstrated methodologies. © The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature 2023.","Congestion management; Direct control methods; Flexibility; Indirect control methods; Low voltage (LV) distribution network; Photovoltaics (PV)","Electric power distribution; Voltage distribution measurement; Congestions managements; Direct control methods; Distribution grid; Flexibility; Indirect control method; Low voltage distribution network; Low-voltage distributions; Management techniques; Photovoltaic; Photovoltaics; Renewable energy resources","","","Springer Science and Business Media Deutschland GmbH","Review","Scopus"
"Satkauskas I.; Bortolotti P.; Gaertner E.; Barter G.E.; King R.; Graf P.A.","Satkauskas, Ignas (56590030300); Bortolotti, Pietro (56236898500); Gaertner, Evan (57113286100); Barter, Garrett E. (35174326400); King, Ryan (56046797900); Graf, Peter A. (7102872927)","56590030300; 56236898500; 57113286100; 35174326400; 56046797900; 7102872927","Wind turbine rotor design optimization using importance sampling","2020","AIAA Scitech 2020 Forum","3","10.2514/6.2020-1953","https://www.scopus.com/pages/publications/85085843972?origin=resultslist","National Renewable Energy Laboratory, Computational Science Center, Golden, 80401, CO, United States; National Wind Technology Center, National Renewable Energy Laboratory, Golden, 80401, CO, United States","Satkauskas I., National Renewable Energy Laboratory, Computational Science Center, Golden, 80401, CO, United States; Bortolotti P., National Wind Technology Center, National Renewable Energy Laboratory, Golden, 80401, CO, United States; Gaertner E., National Wind Technology Center, National Renewable Energy Laboratory, Golden, 80401, CO, United States; Barter G.E., National Wind Technology Center, National Renewable Energy Laboratory, Golden, 80401, CO, United States; King R., National Renewable Energy Laboratory, Computational Science Center, Golden, 80401, CO, United States; Graf P.A., National Renewable Energy Laboratory, Computational Science Center, Golden, 80401, CO, United States","Probabilistic methods are commonly adopted to estimate both ultimate and fatigue loads in wind turbines, and multiple papers have presented a variety of approaches. In contrast, system-level, integrated design optimization methods for wind turbines have so far relied on deterministic methods to estimate loads and deflections. This work aims at addressing this gap by adopting importance sampling to estimate ultimate blade deflection for use within a rotor design optimization. A comparison between the results of this approach against traditional approaches using deterministic load evaluations show that the probabilistic approach is more conservative and that the solutions found with deterministic approaches violate the probabilistic constraint on tip deflection between 13% and 17%. This highlights the importance of accurate load and deflection estimates and demonstrates that probabilistic approaches can be successfully integrated within a wind turbine design process despite the higher computational costs. © 2020, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.","","Aviation; Deflection (structures); Turbine components; Wind turbines; Computational costs; Deterministic approach; Deterministic methods; Integrated design optimization; Probabilistic approaches; Probabilistic constraints; Probabilistic methods; Traditional approaches; Importance sampling","U.S. Government; U.S. Department of Energy, USDOE, (DE-AC36-08GO28308); Office of Energy Efficiency and Renewable Energy, EERE; National Renewable Energy Laboratory, NREL","Funding text 1: This work was authored by the National Renewable Energy Laboratory, operated by Alliance for Sustainable Energy, LLC, for the U.S. Department of Energy (DOE) under Contract No. DE-AC36-08GO28308. Funding provided by the Wind Energy Technology Office. The views expressed in the article do not necessarily represent the views of the DOE or the U.S. Government. The U.S. Government retains and the publisher, by accepting the article for publication, acknowledges that the U.S. Government retains a nonexclusive, paid-up, irrevocable, worldwide license to publish or reproduce the published form of this work, or allow others to do so, for U.S. Government purposes. The research was performed using computational resources sponsored by the Department of Energy’s Office of Energy Efficiency and Renewable Energy and located at the National Renewable Energy Laboratory.; Funding text 2: This work was authored by the National Renewable Energy Laboratory, operated by Alliance for Sustainable Energy, LLC, for the U.S. Department of Energy (DOE) under Contract No. DE-AC36-08GO28308. Funding provided by the Wind Energy Technology Office. The views expressed in the article do not necessarily represent the views of the DOE or the U.S. Government. The U.S. Government retains and the publisher, by accepting the article for publication, acknowledges that the U.S. Government retains a nonexclusive, paid-up, irrevocable, worldwide license to publish or reproduce the published form of this work, or allow others to do so, for U.S. Government purposes.; Funding text 3: The research was performed using computational resources sponsored by the Department of Energy’s Office of Energy Efficiency and Renewable Energy and located at the National Renewable Energy Laboratory.","American Institute of Aeronautics and Astronautics Inc, AIAA","Conference paper","Scopus"
"Vignola F.; Peterson J.; Kessler R.; Habte A.; Gotseff P.; Sengupta M.; Mavromatakis F.","Vignola, Frank (6602563390); Peterson, Josh (56428390300); Kessler, Rich (57198114045); Habte, Aron (55537203000); Gotseff, Peter (23090721300); Sengupta, Manajit (55383471100); Mavromatakis, Fotis (8052673000)","6602563390; 56428390300; 57198114045; 55537203000; 23090721300; 55383471100; 8052673000","Using Spectral Measurements to Characterize Solar Reference Cells on a Two-Axis Tracker","2020","Conference Record of the IEEE Photovoltaic Specialists Conference","1","10.1109/PVSC45281.2020.9300854","https://www.scopus.com/pages/publications/85099581502?origin=resultslist","University of Oregon, Solar Radiation Monitoring Lab, Eugene, OR, United States; National Renewable Energy Laboratory, Golden, CO, United States; Hellenic Mediterranean University, Dept. of Electrical and Computer Engineering, Estavromenos, Crete, Greece","Vignola F., University of Oregon, Solar Radiation Monitoring Lab, Eugene, OR, United States; Peterson J., University of Oregon, Solar Radiation Monitoring Lab, Eugene, OR, United States; Kessler R., University of Oregon, Solar Radiation Monitoring Lab, Eugene, OR, United States; Habte A., National Renewable Energy Laboratory, Golden, CO, United States; Gotseff P., National Renewable Energy Laboratory, Golden, CO, United States; Sengupta M., National Renewable Energy Laboratory, Golden, CO, United States; Mavromatakis F., Hellenic Mediterranean University, Dept. of Electrical and Computer Engineering, Estavromenos, Crete, Greece","A study is commencing relating the spectral responsivity of reference cells in the field to changing spectral distribution during the day. Initial results indicate that measurements of the incident spectral distribution can be used to match results of reference cell measurements on a two-axis tracker with a standard deviation of ±0.25% under clear-sky conditions. Initial results are provided. As more data are obtained covering a variety of field conditions and locations, the robustness of these results will be tested. The website https://midcdmz.nrel.gov/apps/sitehome.pl?site=PVRES contains the data generated by this project. © 2020 IEEE.","photodiode-based pyranometer; reference cell; spectral; tracker","Cell measurement; Field conditions; Measurements of; Spectral distribution; Spectral measurement; Spectral responsivity; Standard deviation; Two-axis trackers; Solar cells","U.S. Department of Energy, USDOE, (DE-AC36-08GO28308); National Renewable Energy Laboratory, NREL","ACKNOWLEDGMENTS The UO Solar Radiation Monitoring Laboratory would like to thank the National Renewable Energy Laboratory as well as the Bonneville Power Administration, Energy Trust of Oregon, and Portland General Electric for the support that makes this work possible. This work was authored in part by Alliance for Sustainable Energy, LLC, the manager and operator of the National Renewable Energy Laboratory for the U.S. Department of Energy (DOE) under Contract No. DE-AC36-08GO28308.via the U.S. Department of Energy under Contract No. DE-AC36-08GO28308. Funding provided by U.S. Department of Energy Office of Energy Efficiency and Renewable Energy Solar Energy Technologies Office. The views expressed in the article do not necessarily represent the views of the DOE or the U.S. Government. The U.S. Government retains and the publisher, by accepting the article for publication, acknowledges that the U.S. Government retains a nonexclusive, paid-up, irrevocable, worldwide license to publish or reproduce the published form of this work, or allow others to do so, for U.S. Government purposes.","Institute of Electrical and Electronics Engineers Inc.","Conference paper","Scopus"
"Niet I.; Van den Berghe L.; van Est R.","Niet, Irene (57312304100); Van den Berghe, Laura (57970750500); van Est, Rinie (35758095400)","57312304100; 57970750500; 35758095400","Societal impacts of AI integration in the EU electricity market: The Dutch case","2023","Technological Forecasting and Social Change","17","10.1016/j.techfore.2023.122554","https://www.scopus.com/pages/publications/85151499782?origin=resultslist","Eindhoven University of Technology, Eindhoven, Netherlands; Rathenau Instituut, The Hague, Netherlands","Niet I., Eindhoven University of Technology, Eindhoven, Netherlands; Van den Berghe L., Eindhoven University of Technology, Eindhoven, Netherlands; van Est R., Eindhoven University of Technology, Eindhoven, Netherlands, Rathenau Instituut, The Hague, Netherlands","The European Union (EU) aims for a just energy transition and sees artificial intelligence (AI) as a key instrument to reach it. This paper analyses the societal impact of AI integration in the Dutch electricity market, as part of the EU market. We found that the integration of AI by different actors could increase the electricity market's sustainability, reliability, and affordability, as the increase in accuracy and speed offers more flexibility and allows for further integration of (variable) renewable energy. The effects on the equity and equality and power balances in the electricity market are, however, uncertain. AI may unburden participants from certain tasks and allow for more active participants, but the increased complexity excludes participants with less resources and might harm the equality of opportunities in the electricity market. Moreover, the necessary digital infrastructure challenges the (cyber)security, privacy, the controllability of the technology, and autonomy of market actors. The EU and Dutch government could anticipate the above effects by supporting new market participants (e.g., energy communities and cooperatives) with an open access data base of AI programs, and by creating institutional clarity for system operators when it comes to their additional tasks, giving these actors time to prepare. © 2023 The Authors","Artificial intelligence; Electricity markets; European Union; Public values; the Netherlands","Netherlands; Economic and social effects; Electric industry; Integration; Power markets; Energy transitions; European union; Intelligence integration; Paper analysis; Power balance; Public values; Societal impacts; The netherland; Variable renewable energies; alternative energy; anthropogenic effect; artificial intelligence; electricity industry; European Union; Artificial intelligence","Eindhoven University; Stichting Universiteitsfonds Eindhoven; Interreg","This work was supported by the Eindhoven University Fund (Stichting Universiteitsfonds Eindhoven) [project: Governance van artificiële intelligentie in de energietransitie] and by Interreg NWE as part of the cVPP project [588]. ","Elsevier Inc.","Article","Scopus"
"Pierre B.J.; Villegas Pico H.N.; Elliott R.T.; Flicker J.; Lin Y.; Johnson B.B.; Eto J.H.; Lasseter R.H.; Ellis A.","Pierre, Brian J. (55511009200); Villegas Pico, Hugo N. (52664570200); Elliott, Ryan T. (56019563800); Flicker, Jack (16063456900); Lin, Yashen (55175345400); Johnson, Brian B. (55474586600); Eto, Joseph H. (7003784695); Lasseter, Robert H. (7004294218); Ellis, Abraham (55978483900)","55511009200; 52664570200; 56019563800; 16063456900; 55175345400; 55474586600; 7003784695; 7004294218; 55978483900","Bulk Power System Dynamics with Varying Levels of Synchronous Generators and Grid-Forming Power Inverters","2019","Conference Record of the IEEE Photovoltaic Specialists Conference","23","10.1109/PVSC40753.2019.8980733","https://www.scopus.com/pages/publications/85081608252?origin=resultslist","Sandia National Laboratories, Albuquerque, NM, United States; Iowa State University, Ames, IA, United States; National Renewable Energy Laboratory, Golden, CO, United States; University of Washington, Seattle, WA, United States; Lawrence Berkeley National Laboratory, Berkeley, CA, United States; University of Wisconsin-Madison, Madison, WI, United States","Pierre B.J., Sandia National Laboratories, Albuquerque, NM, United States; Villegas Pico H.N., Iowa State University, Ames, IA, United States; Elliott R.T., Sandia National Laboratories, Albuquerque, NM, United States; Flicker J., Sandia National Laboratories, Albuquerque, NM, United States; Lin Y., National Renewable Energy Laboratory, Golden, CO, United States; Johnson B.B., University of Washington, Seattle, WA, United States; Eto J.H., Lawrence Berkeley National Laboratory, Berkeley, CA, United States; Lasseter R.H., University of Wisconsin-Madison, Madison, WI, United States; Ellis A., Sandia National Laboratories, Albuquerque, NM, United States","Inverters using phase-locked loops for control depend on voltages generated by synchronous machines to operate. This might be problematic if much of the conventional generation fleet is displaced by inverters. To solve this problem, grid-forming control for inverters has been proposed as being capable of autonomously regulating grid voltages and frequency. Presently, the performance of bulk power systems with massive penetration of grid-forming inverters has not been thoroughly studied as to elucidate benefits. Hence, this paper presents inverter models with two grid-forming strategies: virtual oscillator control and droop control. The two models are specifically developed to be used in positive-sequence simulation packages and have been implemented in PSLF. The implementations are used to study the performance of bulk power grids incorporating inverters with gridforming capability. Specifically, simulations are conducted on a modified IEEE 39-bus test system and the microWECC test system with varying levels of synchronous and inverter-based generation. The dynamic performance of the tested systems with gridforming inverters during contingency events is better than cases with only synchronous generation. © 2019 IEEE.","Droop control; frequency control; gridforming inverters; inverter control; photovoltaic inverters; virtual oscillator control","Electric frequency control; Electric inverters; Synchronous generators; Contingency events; Conventional generation; Droop control; Dynamic performance; Inverter control; Photovoltaic inverters; Simulation packages; Synchronous machine; Electric power transmission networks","U.S. Department of Energy, USDOE; Office of Energy Efficiency and Renewable Energy, EERE, (DE-EE0000-1583); Office of Energy Efficiency and Renewable Energy, EERE; National Nuclear Security Administration, NNSA, (DE-NA0003525); National Nuclear Security Administration, NNSA; National Renewable Energy Laboratory, NREL","Funding text 1: Sandia National Laboratories is a multimission laboratory managed and operated by National Technology and Engineering Solutions of Sandia, LLC, a wholly owned subsidiary of Honeywell International, Inc., for the U.S. Department of Energy’s National Nuclear Security Administration under contract DE-NA0003525. The views expressed in the article do not necessarily represent the views of the U.S. Department of Energy or the United States Government. SAND2019-6253 C.; Funding text 2: This work was authored in part by the National Renewable Energy Laboratory, operated by Alliance for Sustainable Energy, LLC, for the U.S. Department of Energy (DOE) under Contract No. DE-AC36-08GO28308. Funding provided by DOE Office of Energy Efficiency and Renewable Energy Solar Energy Technologies Office under award number DE-EE0000-1583.","Institute of Electrical and Electronics Engineers Inc.","Conference paper","Scopus"
"Doubleday K.; Jascourt S.; Kleiber W.; Hodge B.-M.","Doubleday, Kate (57188558426); Jascourt, Stephen (6506425325); Kleiber, William (36642635500); Hodge, Bri-Mathias (35757689400)","57188558426; 6506425325; 36642635500; 35757689400","Probabilistic solar power forecasting using bayesian model averaging","2021","IEEE Transactions on Sustainable Energy","113","10.1109/TSTE.2020.2993524","https://www.scopus.com/pages/publications/85091130301?origin=resultslist","University of Colorado Boulder, Boulder, CO, United States; Maxar, Gaithersburg, MD, United States","Doubleday K., University of Colorado Boulder, Boulder, CO, United States; Jascourt S., Maxar, Gaithersburg, MD, United States; Kleiber W., University of Colorado Boulder, Boulder, CO, United States; Hodge B.-M., University of Colorado Boulder, Boulder, CO, United States","There is rising interest in probabilistic forecasting to mitigate risks from solar power uncertainty, but the numerical weather prediction (NWP) ensembles readily available to system operators are often biased and underdispersed. We propose a Bayesian model averaging (BMA) post-processing method suitable for forecasting power from utility-scale photovoltaic (PV) plants at multiple time horizons up to at least the day-ahead timescale. BMA is a kernel dressing technique for NWP ensembles in which the forecast is a weighted sum of member-specific probability density functions. We tailor BMA for utility-scale PV forecasting by modeling power clipping at the AC inverter rating and advance the theory of BMA with a new beta kernel parameterization that accommodates theoretical constraints not previously addressed. BMA is demonstrated for a case study of 11 utility-scale PV plants in Texas, forecasting at hourly resolution for the complete year 2018. BMA's mixture-model approach mitigates underdispersion of the raw ensemble to significantly improve forecast calibration, while consistently outperforming an ensemble model output statistics (EMOS) parametric approach from the literature. At 4-hour lead time, the BMA post-processing achieves continuous ranked probability skill scores of 2-36% over the raw ensemble, with consistent performance at multiple lead times suitable for power system operations. © 2010-2012 IEEE.","Bayesian model averaging (BMA); Beta distribution; Probabilistic fore-casting; Solar power clipping; Solar power forecasting","Bayesian networks; Processing; Solar power plants; Weather forecasting; Bayesian model averaging; Ensemble model output statistics; Kernel parameterization; Numerical weather prediction; Postprocessing methods; Power system operations; Probabilistic forecasting; Ranked probability skill scores; Probability density function","National Science Foundation, NSF, (1811294, 1923062); National Science Foundation, NSF; U.S. Department of Energy, USDOE, (DE-AC36-08GO28308); U.S. Department of Energy, USDOE; Office of Energy Efficiency and Renewable Energy, EERE; National Renewable Energy Laboratory, NREL; Solar Energy Technologies Office, SETO, (33505); Solar Energy Technologies Office, SETO","Manuscript received September 10, 2019; revised December 30, 2019 and March 30, 2020; accepted May 6, 2020. Date of publication May 11, 2020; date of current version December 16, 2020. This work was authored in part by the National Renewable Energy Laboratory, operated by Alliance for Sustainable Energy, LLC, for the U.S. Department of Energy (DOE) under Contract No. DE-AC36-08GO28308. Funding provided by the U.S. Department of Energy’s Office of Energy Efficiency and Renewable Energy (EERE) under Solar Energy Technologies Office (SETO) Agreement Number 33505 and the National Science Foundation under Award No. 1923062. (Corresponding author: Bri-Mathias Hodge.) Kate Doubleday and Bri-Mathias Hodge are with the University of Colorado Boulder, Boulder, CO 80309 USA, and also with the National Renewable Energy Laboratory, Golden, CO 80401 USA (e-mail: katharine.doubleday@colorado.edu; bri.mathias.hodge@nrel.gov).","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
